query_id,search_event_id,user_id,session_id,search_mode,merchant_id,merchant_name,impressed,clicked,booked,relevance_label,label_source,query_source,require_open_now,min_rating,radius_km,max_corridor_km,has_destination,rank_position,final_rank_score,distance_km,route_distance_proxy,detour_proxy,was_impressed,click_event_count,was_clicked,booking_event_count,was_booked,district_norm,latitude,longitude,rating,review_count_source,is_open_now_proxy,is_valid_geo,rating_score,review_volume_score,trust_score,open_score,service_richness_score,unclaimed_penalty,base_rank_score,service_exterior_wash,service_interior_cleaning,service_detailing,service_ceramic,service_ev_safe,service_fast_lane,service_car_supported,service_motorbike_supported,route_query_flag,nearby_query_flag,reciprocal_rank,top_3_flag,top_5_flag,high_rating_flag,open_and_high_rating_flag,require_open_now_missing,require_open_now_filled,min_rating_missing,min_rating_filled,radius_km_missing,radius_km_filled,max_corridor_km_missing,max_corridor_km_filled,latitude_missing,latitude_filled,longitude_missing,longitude_filled,rating_missing,rating_filled,review_count_source_missing,review_count_source_filled,is_open_now_proxy_missing,is_open_now_proxy_filled,rating_score_missing,rating_score_filled,review_volume_score_missing,review_volume_score_filled,trust_score_missing,trust_score_filled,open_score_missing,open_score_filled,service_richness_score_missing,service_richness_score_filled,unclaimed_penalty_missing,unclaimed_penalty_filled,base_rank_score_missing,base_rank_score_filled,rank_position_missing,rank_position_filled,final_rank_score_missing,final_rank_score_filled,distance_km_missing,distance_km_filled,route_distance_proxy_missing,route_distance_proxy_filled,detour_proxy_missing,detour_proxy_filled,reciprocal_rank_missing,reciprocal_rank_filled
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJvc8fqo0ldTERYst7zDyC8MQ,RỬA XE MINH NHỰT,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 7,10.7429153,106.7237926,5.0,1,1.0,1,1.0,0.100549,0.535192,1.0,0.25,0.0,0.595864,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7429153,0,106.7237926,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.25,0,0.0,0,0.595864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJFXXccH8pdTERiiAE5msivWA,Rửa xe oto xe máy Lê Sơn,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan binh,10.8142981,106.6691307,4.9,20,1.0,1,0.98,0.441641,0.644574,1.0,0.375,-0.05,0.63514,1,0,0,0,0,0,1,1,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8142981,0,106.6691307,0,4.9,0,20,0,1.0,0,0.98,0,0.441641,0,0.644574,0,1.0,0,0.375,0,-0.05,0,0.63514,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJ_ePVDgApdTERic0nX2iwDUg,Rửa Xe 111,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,phu nhuan,10.8053607,106.6861582,5.0,1,1.0,1,1.0,0.100549,0.535192,1.0,0.25,-0.05,0.545864,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8053607,0,106.6861582,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.25,0,-0.05,0,0.545864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJGcObtsEvdTERtjKymIh1lkI,Rửa Xe Đức,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,thu duc,10.7208582,106.6981143,5.0,1,1.0,1,1.0,0.100549,0.535192,1.0,0.25,-0.05,0.545864,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7208582,0,106.6981143,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.25,0,-0.05,0,0.545864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJO8ghhXgudTER-_-GpmlNkdQ,Dịch Vụ Rửa Xe Thanh Sơn,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 1,10.7419513,106.6295832,3.5,34,1.0,1,0.7,0.515742,0.68051,1.0,0.25,-0.05,0.602017,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7419513,0,106.6295832,0,3.5,0,34,0,1.0,0,0.7,0,0.515742,0,0.68051,0,1.0,0,0.25,0,-0.05,0,0.602017,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJhfQaIaopdTER2ELJYK5oEic,Rửa xe 54,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,binh thanh,10.8067371,106.6952662,3.5,21,1.0,1,0.7,0.448389,0.506936,1.0,0.25,0.0,0.570541,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8067371,0,106.6952662,0,3.5,0,21,0,1.0,0,0.7,0,0.448389,0,0.506936,0,1.0,0,0.25,0,0.0,0,0.570541,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJoR3SkCwsdTER0lqlQ5kQF3c,Dịch Vụ Rửa Xe Mạnh Khang,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan binh,10.7515808,106.6223573,4.6,13,1.0,1,0.92,0.382824,0.593988,1.0,0.25,-0.05,0.578436,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7515808,0,106.6223573,0,4.6,0,13,0,1.0,0,0.92,0,0.382824,0,0.593988,0,1.0,0,0.25,0,-0.05,0,0.578436,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJocSD1MAodTERy3XameV2IcM,Rửa Xe Bi,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 1,10.8057929,106.6972812,3.6,83,1.0,1,0.72,0.642738,0.734958,1.0,0.25,-0.05,0.634868,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8057929,0,106.6972812,0,3.6,0,83,0,1.0,0,0.72,0,0.642738,0,0.734958,0,1.0,0,0.25,0,-0.05,0,0.634868,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJC8RJnIwvdTER83b1UlHd4Xs,Rửa xe Vườn Lài,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan binh,10.7880435,106.6322872,5.0,1,1.0,1,1.0,0.100549,0.535192,1.0,0.25,-0.05,0.545864,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7880435,0,106.6322872,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.25,0,-0.05,0,0.545864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJZTTHJQAtdTER30VeV0vaZtA,Rửa xe-thay nhớt Đức Minh,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 6,10.7559063,106.6254473,5.0,1,1.0,1,1.0,0.100549,0.535192,1.0,0.125,-0.05,0.520864,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7559063,0,106.6254473,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.125,0,-0.05,0,0.520864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJa0Ioe3kvdTERneUe8H-ItFc,Rửa xe bọt tuyết 34,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan binh,10.7903582,106.631601,5.0,2,1.0,1,1.0,0.159366,0.555778,1.0,0.25,-0.05,0.558068,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7903582,0,106.631601,0,5.0,0,2,0,1.0,0,1.0,0,0.159366,0,0.555778,0,1.0,0,0.25,0,-0.05,0,0.558068,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJA3oXRKAvdTERP0Cd8Ub6Jhk,RỬA XE TÂN AN HUY (SWS),0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,nha be,10.721942,106.706301,4.3,20,1.0,1,0.86,0.441641,0.584574,1.0,0.25,-0.05,0.57114,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.721942,0,106.706301,0,4.3,0,20,0,1.0,0,0.86,0,0.441641,0,0.584574,0,1.0,0,0.25,0,-0.05,0,0.57114,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJvczLLHMudTERpJO_6uVwAaw,Bãi Giữ Xe Ô Tô - Rửa Xe 2574 Bình An,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 8,10.72727,106.6375,4.4,5,1.0,1,0.88,0.259914,0.53097,1.0,0.25,-0.05,0.539932,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.72727,0,106.6375,0,4.4,0,5,0,1.0,0,0.88,0,0.259914,0,0.53097,0,1.0,0,0.25,0,-0.05,0,0.539932,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJ_-SKGKoudTERHDEBvqz3CPU,Rửa Xe - Thay Nhớt Thuạn Lợi,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan phu,10.7880374,106.6305198,5.0,1,1.0,1,1.0,0.100549,0.535192,1.0,0.25,-0.05,0.545864,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7880374,0,106.6305198,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.25,0,-0.05,0,0.545864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJ0YbuMNYtdTERyPPybjYDyGQ,Tiệm Rửa Xe Gia Huy,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 6,10.7418986,106.6282784,4.5,2,1.0,1,0.9,0.159366,0.505778,1.0,0.25,-0.05,0.525568,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7418986,0,106.6282784,0,4.5,0,2,0,1.0,0,0.9,0,0.159366,0,0.505778,0,1.0,0,0.25,0,-0.05,0,0.525568,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJLeRnKbUpdTERnp0hBlwn0es,TIỆM RỬA XE HỒNG PHÚC,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan phu,10.796808,106.6332888,4.5,11,1.0,1,0.9,0.360463,0.576162,1.0,0.25,-0.05,0.567296,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.796808,0,106.6332888,0,4.5,0,11,0,1.0,0,0.9,0,0.360463,0,0.576162,0,1.0,0,0.25,0,-0.05,0,0.567296,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJK6JHgKsodTERm6UGeCKw7so,Rửa Xe - Thay Nhớt Tấn Phong,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,binh thanh,10.7909947,106.717695,4.7,3,1.0,1,0.94,0.201097,0.540384,1.0,0.25,-0.05,0.547228,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7909947,0,106.717695,0,4.7,0,3,0,1.0,0,0.94,0,0.201097,0,0.540384,0,1.0,0,0.25,0,-0.05,0,0.547228,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJPYTJFgAtdTERRSbUlwIzepw,Rửa xe ong bắp cầy,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 6,10.7418613,106.6237582,5.0,1,1.0,1,1.0,0.100549,0.535192,1.0,0.125,-0.05,0.520864,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7418613,0,106.6237582,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.125,0,-0.05,0,0.520864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJL48FotcpdTEREQrDaq63f5Q,Nội thất ôtô Sài Thành,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 12,10.8639569,106.6307459,5.0,1,0.0,1,1.0,0.100549,0.535192,0.0,0.375,-0.05,0.370864,1,1,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8639569,0,106.6307459,0,5.0,0,1,0,0.0,0,1.0,0,0.100549,0,0.535192,0,0.0,0,0.375,0,-0.05,0,0.370864,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJndqxqskrdTERUv8TK3yNMA0,Rửa xe Thương Đoàn,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 12,10.8528415,106.6090429,3.7,3,0.0,1,0.74,0.201097,0.440384,0.0,0.25,0.0,0.332228,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8528415,0,106.6090429,0,3.7,0,3,0,0.0,0,0.74,0,0.201097,0,0.440384,0,0.0,0,0.25,0,0.0,0,0.332228,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJM_K8-IAvdTERWPZHJr-V6bM,Vietnam Car Care,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 7,10.7315563,106.7390514,4.9,256,1.0,1,0.98,0.804954,0.771734,1.0,0.375,0.0,0.760528,1,0,1,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7315563,0,106.7390514,0,4.9,0,256,0,1.0,0,0.98,0,0.804954,0,0.771734,0,1.0,0,0.375,0,0.0,0,0.760528,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJ-whsrHoldTERpgRPmx2F6OY,Bro Detailing,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 7,10.7331895,106.7348861,4.7,78,1.0,1,0.94,0.633836,0.691843,1.0,0.375,0.0,0.712021,1,0,1,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7331895,0,106.7348861,0,4.7,0,78,0,1.0,0,0.94,0,0.633836,0,0.691843,0,1.0,0,0.375,0,0.0,0,0.712021,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJb5Uen0QldTERBdvoB9UKu_s,BTWO Detailing - Dịch vụ chăm sóc xe,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 7,10.7161824,106.7370138,4.7,35,1.0,1,0.94,0.519828,0.65194,1.0,0.375,0.0,0.688364,1,0,1,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7161824,0,106.7370138,0,4.7,0,35,0,1.0,0,0.94,0,0.519828,0,0.65194,0,1.0,0,0.375,0,0.0,0,0.688364,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJp3zNbKItdTERosSqSZP7VAU,"Bãi Rửa Xe Máy, Xe Ô Tô Hoàng Vũ",0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 1,10.7465455,106.6084184,4.4,73,1.0,1,0.88,0.624352,0.808523,1.0,0.375,0.0,0.758053,1,0,0,0,0,0,1,1,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7465455,0,106.6084184,0,4.4,0,73,0,1.0,0,0.88,0,0.624352,0,0.808523,0,1.0,0,0.375,0,0.0,0,0.758053,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJFff3FBMtdTERZbeRtTMhAvs,Rửa Xe Ô Tô - Xe Máy 24/24 Comeco,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,binh tan,10.7409628,106.6168005,3.7,6,1.0,1,0.74,0.282275,0.468796,1.0,0.375,-0.05,0.524072,1,0,0,0,0,0,1,1,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7409628,0,106.6168005,0,3.7,0,6,0,1.0,0,0.74,0,0.282275,0,0.468796,0,1.0,0,0.375,0,-0.05,0,0.524072,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJdT26-jUsdTERdPzNGSL0gjM,Trung Tâm Rửa - Giữ Xe Oto - Xe Máy 68,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,binh tan,10.7555701,106.6061578,4.1,53,1.0,1,0.82,0.578646,0.612526,1.0,0.25,0.0,0.636569,0,0,0,0,0,0,1,1,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7555701,0,106.6061578,0,4.1,0,53,0,1.0,0,0.82,0,0.578646,0,0.612526,0,1.0,0,0.25,0,0.0,0,0.636569,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJoT-HspgtdTERBcoGqMrCpq0,"Bãi Rửa Xe (xe máy,ôtô,xe tải)",0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan binh,10.77087,106.5884294,3.9,7,1.0,1,0.78,0.301646,0.495576,1.0,0.375,0.0,0.591092,1,0,0,0,0,0,1,1,0,1,0.0,0,0,0,0,0,1.0,0,3.5,0,3.5,1,3.0,0,10.77087,0,106.5884294,0,3.9,0,7,0,1.0,0,0.78,0,0.301646,0,0.495576,0,1.0,0,0.375,0,0.0,0,0.591092,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJ0ajBbwArdTERR-yB5ICf2Rw,RS Car Detail | Chăm sóc xe có tâm,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan phu,10.8140983,106.6248591,5.0,3,1.0,1,1.0,0.201097,0.570384,1.0,0.375,0.0,0.641728,1,0,1,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8140983,0,106.6248591,0,5.0,0,3,0,1.0,0,1.0,0,0.201097,0,0.570384,0,1.0,0,0.375,0,0.0,0,0.641728,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJF18FEjLXdDER2esvX8ZJRtg,VinaWash - Tân Phú,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 1,10.8034162,106.6229133,4.7,350,1.0,1,0.94,0.850171,0.91756,1.0,0.25,0.0,0.799411,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8034162,0,106.6229133,0,4.7,0,350,0,1.0,0,0.94,0,0.850171,0,0.91756,0,1.0,0,0.25,0,0.0,0,0.799411,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJaWwZs_8rdTERZRVK4X5LewY,Trung Tâm Nâng Cấp & Phụ Kiện Ô Tô - VICARE AUTO,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan phu,10.803578,106.6138874,5.0,32,1.0,1,1.0,0.507207,0.677522,1.0,0.5,0.0,0.730245,1,1,1,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.803578,0,106.6138874,0,5.0,0,32,0,1.0,0,1.0,0,0.507207,0,0.677522,0,1.0,0,0.5,0,0.0,0,0.730245,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJ9xOW4RErdTERn0I4o_CR9J0,Tổng Kho Thiết Bị Rửa Xe Hồ Chí Minh - Miền Nam,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 1,10.8274603,106.6094519,4.9,9,1.0,1,0.98,0.334015,0.756905,1.0,0.25,0.0,0.705308,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8274603,0,106.6094519,0,4.9,0,9,0,1.0,0,0.98,0,0.334015,0,0.756905,0,1.0,0,0.25,0,0.0,0,0.705308,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJg_HsuhsrdTERiEPArN9ppyk,Tư Vấn Mở Tiệm Rửa Xe Ô Tô Xe Máy TEARU,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,quan 1,10.8271713,106.6097321,4.5,8,1.0,1,0.9,0.318731,0.711556,1.0,0.375,0.0,0.701137,1,0,0,0,0,0,1,1,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8271713,0,106.6097321,0,4.5,0,8,0,1.0,0,0.9,0,0.318731,0,0.711556,0,1.0,0,0.375,0,0.0,0,0.701137,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJT53MetordTERYUcGsCKCEdw,GRAGE - RỬA XE HOÀNG BÁCH OIL DEPOT,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan phu,10.8100525,106.6128684,5.0,4,1.0,1,1.0,0.233467,0.581713,1.0,0.25,-0.05,0.573444,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8100525,0,106.6128684,0,5.0,0,4,0,1.0,0,1.0,0,0.233467,0,0.581713,0,1.0,0,0.25,0,-0.05,0,0.573444,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJgSi0jeArdTERVfVaVYFHD1I,Tiệm Rửa Xe 33,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan phu,10.814089,106.6256562,5.0,2,1.0,1,1.0,0.159366,0.555778,1.0,0.25,-0.05,0.558068,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.814089,0,106.6256562,0,5.0,0,2,0,1.0,0,1.0,0,0.159366,0,0.555778,0,1.0,0,0.25,0,-0.05,0,0.558068,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJgTH9XeQrdTERgB-2deLVAZc,Rửa Xe Hà Anh,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan binh,10.8072944,106.6216328,4.5,31,1.0,1,0.9,0.502743,0.62596,1.0,0.25,-0.05,0.596819,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.8072944,0,106.6216328,0,4.5,0,31,0,1.0,0,0.9,0,0.502743,0,0.62596,0,1.0,0,0.25,0,-0.05,0,0.596819,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
nearby_q_002,search_evt_0002,user_002,session_002_01,nearby,ChIJJaJF2-UrdTERHMb_1brVrU8,Gara Phú Thịnh Auto,0,0,0,0,not_shown_negative,synthetic_nearby_seeded,1.0,3.5,3.5,,0,,,,,,False,,False,,False,tan phu,10.7997662,106.6181694,4.8,42,1.0,1,0.96,0.545603,0.670961,1.0,0.25,0.0,0.675213,1,0,0,0,0,0,1,0,0,1,0.0,0,0,1,1,0,1.0,0,3.5,0,3.5,1,3.0,0,10.7997662,0,106.6181694,0,4.8,0,42,0,1.0,0,0.96,0,0.545603,0,0.670961,0,1.0,0,0.25,0,0.0,0,0.675213,1,999.0,1,0.0,1,6.25,1,5.0,1,0.0,0,0.0
