district,merchant_name,merchant_type,merchant_type_id,merchant_type_ids,merchant_types,address,phone,website,latitude,longitude,rating,review_count_source,price,open_state,hours,friday_hours,merchant_id,provider_id,data_id,data_cid,unclaimed_listing,service_options_on_site,normalized_merchant_name,normalized_address,is_duplicate_merchant_id,is_duplicate_name_address,is_duplicate_any
quan 6,Rửa xe 72K,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"72K Đ. Cư Xá P. Lâm D, Khu Phố 3, Quận 6, Hồ Chí Minh, Việt Nam",,,10.739825,106.6308559,1.0,1,,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,08:00–18:00,ChIJ5YizFwAvdTERVCo9kR6V4KM,/g/11xr_8v5rz,0x31752f0017b388e5:0xa3e0951e913d2a54,11808602181483702868,True,,rua xe 72k,72k cu xa p lam d khu pho 3 quan 6 ho chi minh viet nam,False,False,False
quan 6,Rửa xe-thay nhớt Đức Minh,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"258 Bà Hom, Phường 14, Quận 6, Hồ Chí Minh, Việt Nam",+84 867 672 135,,10.7559063,106.6254473,5.0,1,,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,08:30–18:00,ChIJZTTHJQAtdTER30VeV0vaZtA,/g/11y92dxk_m,0x31752d0025c73465:0xd066da4b575e45df,15016930024636696031,True,,rua xe thay nhot uc minh,258 ba hom phuong 14 quan 6 ho chi minh viet nam,False,False,False
quan 6,Rửa xe Bảo Đạt,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"28 Đ. Phạm Phú Thứ, Phường 3, Quận 6, Hồ Chí Minh 700000, Việt Nam",+84 949 224 933,,10.7417867,106.6455256,4.5,11,,Đang mở cửa · Đóng cửa vào 20:00,Đang mở cửa · Đóng cửa vào 20:00,07:00–20:00,ChIJk3FpIa0vdTERpKPbusrwXtU,/g/11h1h_3f3d,0x31752fad21697193:0xd55ef0cabadba3a4,15374990931398468516,True,,rua xe bao at,28 pham phu thu phuong 3 quan 6 ho chi minh 700000 viet nam,False,False,False
quan 6,DỊCH VỤ Rửa Xe Máy,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"127 Đ. Lý Chiêu Hoàng, Phường 10, Quận 6, Hồ Chí Minh, Việt Nam",+84 935 881 923,,10.7365308,106.6328668,0.0,0,,,,,ChIJk-OWfMEvdTERKYFTDUkznfk,/g/11mry2zgcv,0x31752fc17c96e393:0xf99d33490d538129,17986588875636834601,False,,dich vu rua xe may,127 ly chieu hoang phuong 10 quan 6 ho chi minh viet nam,False,False,False
quan 6,Tiệm Rửa Xe 132,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"132 Đ. Ngô Quyền, Phường 6, Quận 10, Hồ Chí Minh, Việt Nam",,,10.7609986,106.6651493,2.0,3,,Đang mở cửa,Đang mở cửa,,ChIJux04eOUudTERmx7f0l0ahVQ,/g/11b7tgqjy7,0x31752ee578381dbb:0x54851a5dd2df1e9b,6090303061360582299,True,,tiem rua xe 132,132 ngo quyen phuong 6 quan 10 ho chi minh viet nam,False,False,False
quan 6,Car Wash 39,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"39B Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh, Việt Nam",+84 938 338 586,,10.7565619,106.6323058,5.0,2,,Temporarily closed,Temporarily closed,,ChIJ00mjs4MudTERmzCqQnJyhY0,/g/1hc47kbdc,0x31752e83b3a349d3:0x8d85727242aa309b,10197682766320644251,True,,car wash 39,39b tan hoa ong phuong 14 quan 6 ho chi minh viet nam,False,False,False
quan 7,Bro Detailing,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"B10 Đường Cao Thị Chính, Phú Thuận, Quận 7, Hồ Chí Minh 700000, Việt Nam",+84 974 937 974,http://brodetailing.vn/,10.7331895,106.7348861,4.7,78,,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,07:30–17:30,ChIJ-whsrHoldTERpgRPmx2F6OY,/g/11gfk1hwgh,0x3175257aac6c08fb:0xe6e8851d9b4f04a6,16638695185526490278,False,True,bro detailing,b10 uong cao thi chinh phu thuan quan 7 ho chi minh 700000 viet nam,False,False,False
quan 7,Út Bình,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"14 đường Gò Ô Môi, Phú Thuận, Quận 7, Hồ Chí Minh, Việt Nam",+84 902 688 798,,10.7286391,106.7335674,4.3,94,,Đang mở cửa · Đóng cửa vào 18:30,Đang mở cửa · Đóng cửa vào 18:30,06:30–18:30,ChIJeeGSwGUldTERc4yetbjW1Yk,/g/11c3v6zvv5,0x31752565c092e179:0x89d5d6b8b59e8c73,9932080642044890227,False,,ut binh,14 uong go o moi phu thuan quan 7 ho chi minh viet nam,False,False,False
quan 7,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"502/15 Đ. D4, Khu đô thị Him Lam, Quận 7, Hồ Chí Minh 70000, Việt Nam",+84 912 257 586,https://ruaxequan7.com/,10.7453017,106.6971199,4.7,52,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJzw1c3nMvdTERQ-_es7qw718,/g/11v40dgwvc,0x31752f73de5c0dcf:0x5fefb0bab3deef43,6912938268965138243,False,True,rua xe cau nang thay nhot hung phat 24h 7 cham soc xe auto car,502 15 d4 khu o thi him lam quan 7 ho chi minh 70000 viet nam,False,False,False
quan 7,Q7 Auto Center - Rửa xe - Chăm sóc ô tô - Phụ kiện ô tô,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"A1 Đ. D4, Tân Hưng, Quận 7, Hồ Chí Minh 714100, Việt Nam",+84 903 636 246,,10.744871,106.6979995,3.7,32,,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,07:30–18:00,ChIJM1rb4cMldTERJN3k_5HfeXk,/g/11s0t5_1jq,0x317525c3e1db5a33:0x7979df91ffe4dd24,8753273168927710500,False,,q7 auto center rua xe cham soc o to phu kien o to,a1 d4 tan hung quan 7 ho chi minh 714100 viet nam,False,False,False
quan 7,Rửa xe máy 79 Bọt tuyết Villa Hào,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"23 Đường số 79, Tân Quy, Quận 7, Hồ Chí Minh, Việt Nam",,,10.7396635,106.7120716,4.2,23,,Đang mở cửa · Đóng cửa vào 18:30,Đang mở cửa · Đóng cửa vào 18:30,07:00–18:30,ChIJ7UShNJwvdTER4KFEs3wRjA8,/g/11tjls_h8s,0x31752f9c34a144ed:0xf8c117cb344a1e0,1120289634589647328,True,,rua xe may 79 bot tuyet villa hao,23 uong so 79 tan quy quan 7 ho chi minh viet nam,False,False,False
quan 7,Dịch Vụ Rửa Xe Ô Tô Quang Thiên,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"Hẻm 460 Lê Văn Lương, Tân Hưng, Quận 7, Hồ Chí Minh 70000, Việt Nam",+84 936 705 070,,10.7362278,106.7014129,4.9,15,,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,07:00–18:00,ChIJXYD4TbsvdTERiUCTTjugBFw,/g/11ypxv941k,0x31752fbb4df8805d:0x5c04a03b4e934089,6630600727978000521,False,,dich vu rua xe o to quang thien,hem 460 le van luong tan hung quan 7 ho chi minh 70000 viet nam,False,False,False
quan 7,Rửa xe bọt tuyết PHẠM NGUYỄN,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"7 Đường số 79, Tân Quy, Quận 7, Hồ Chí Minh, Việt Nam",,,10.7396013,106.7126502,4.3,3,,,,,ChIJ0TqeIy0vdTERr_niNpsSS30,/g/11td018b4f,0x31752f2d239e3ad1:0x7d4b129b36e2f9af,9028330335844366767,True,,rua xe bot tuyet pham nguyen,7 uong so 79 tan quy quan 7 ho chi minh viet nam,False,False,False
quan 7,RỬA XE MINH NHỰT,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"116 Đ. Lý Phục Man, Bình Thuận, Quận 7, Hồ Chí Minh, Việt Nam",+84 932 002 343,,10.7429153,106.7237926,5.0,1,,Đang mở cửa · Đóng cửa vào 21:00,Đang mở cửa · Đóng cửa vào 21:00,07:00–21:00,ChIJvc8fqo0ldTERYst7zDyC8MQ,/g/11tdp0hfwj,0x3175258daa1fcfbd:0xc4f0823ccc7bcb62,14190985623484746594,False,,rua xe minh nhut,116 ly phuc man binh thuan quan 7 ho chi minh viet nam,False,False,False
quan 7,Dịch Vụ Rửa Xe 490,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"490 Hẻm 380 Lê Văn Lương, Tân Hưng, Quận 7, Hồ Chí Minh, Việt Nam",,,10.7350655,106.7023385,5.0,3,,,,,ChIJ6XOOLpgvdTER9Zpy6y1jLbk,/g/11_dslrl4,0x31752f982e8e73e9:0xb92d632deb729af5,13343430319843482357,True,,dich vu rua xe 490,490 hem 380 le van luong tan hung quan 7 ho chi minh viet nam,False,False,False
quan 7,Rua Xe Oto Xe May Manh Phat,Văn phòng công ty,corporate_office,corporate_office,Văn phòng công ty,"242 Lê Văn Lương, Tân Quy, Quận 7, Hồ Chí Minh, Việt Nam",,,10.7438437,106.704084,0.0,0,,,,,ChIJvW5o8TUvdTER_Db0Ign6WgE,/g/11gzs60ngq,0x31752f35f1686ebd:0x15afa0922f436fc,97665259089966844,True,,rua xe oto xe may manh phat,242 le van luong tan quy quan 7 ho chi minh viet nam,False,False,False
quan 7,Michelin Car Service - Bảy Bằng,Cửa hàng săm lốp,tire_shop,"tire_shop, auto_parts_store, auto_repair_shop","Cửa hàng săm lốp, Cửa hàng phụ tùng xe ô tô, Xưởng sửa chữa ô tô","Nguyễn Hữu Thọ, Tân Hưng, Quận 7, Hồ Chí Minh, Việt Nam",+84 908 226 996,https://carservice.michelin.vn/dealers/h-chi-minh/michelin-car-service-b-y-b-ng?utm_source=Google&utm_medium=organic&utm_campaign=Uberall_GBP&utm_content=LDS&utm_term=Uberall_GBP,10.7427723,106.7015556,4.3,309,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,07:00–19:00,ChIJKVepCp8vdTERopr3i1YurGM,/g/1hc6wg8kl,0x31752f9f0aa95729:0x63ac2e568bf79aa2,7182166454999423650,False,,michelin car service bay bang,nguyen huu tho tan hung quan 7 ho chi minh viet nam,False,False,False
quan 7,Dịch Vụ Rửa Xe Số Số 10,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"57 Số 21, Tân Quy, Quận 7, Hồ Chí Minh, Việt Nam",+84 909 115 503,,10.7443447,106.7102372,0.0,0,,Đang mở cửa,Đang mở cửa,,ChIJ55mtQp0vdTERjROoOZokA3Q,/g/11xd3sqgx,0x31752f9d42ad99e7:0x7403249a39a8138d,8359565578140652429,True,,dich vu rua xe so so 10,57 so 21 tan quy quan 7 ho chi minh viet nam,False,False,False
quan 7,Dịch Vụ Rửa Xe Huỳnh Sơn,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"35 Đ. Số 8, Tân Quy, Quận 7, Hồ Chí Minh, Việt Nam",+84 28 3771 1800,,10.744593,106.7086011,5.0,5,,,,,ChIJmSZaf50vdTERibmZUmPQII8,/g/11xvmc9lr,0x31752f9d7f5a2699:0x8f20d0635299b989,10313472271684581769,True,,dich vu rua xe huynh son,35 so 8 tan quy quan 7 ho chi minh viet nam,False,False,False
quan 7,Rửa Xe 21,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"21 Đ. Số 14, Tân Quy, Quận 7, Hồ Chí Minh, Việt Nam",+84 909 858 507,,10.7428874,106.7117413,4.8,6,,,,,ChIJrxEhyIIvdTERpzjfV1HdYl8,/g/11j8wrn0t8,0x31752f82c82111af:0x5f62dd5157df38a7,6873299322757134503,True,,rua xe 21,21 so 14 tan quy quan 7 ho chi minh viet nam,False,False,False
quan 7,VIETWASH,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"162 Đ. Nguyễn Thị Thập, Bình Thuận, Quận 7, Hồ Chí Minh, Việt Nam",,http://vietwash.vn/,10.7384329,106.7185977,2.6,14,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,07:00–19:00,ChIJ9yMsDE8vdTER3XcUzrrWihc,/g/11f7dtcvxw,0x31752f4f0c2c23f7:0x178ad6bace1477dd,1696404307468122077,False,,vietwash,162 nguyen thi thap binh thuan quan 7 ho chi minh viet nam,False,False,False
quan 7,Hải Triều - Lốp Xe và Bảo Dưỡng Nhanh - Q7,Bãi rửa xe ô tô,car_wash,"car_wash, auto_parts_store, auto_repair_shop, car_battery_store, tire_shop, oil_change_service, wheel_alignment_service","Bãi rửa xe ô tô, Cửa hàng phụ tùng xe ô tô, Xưởng sửa chữa ô tô, Cửa hàng bán pin ô tô, Cửa hàng săm lốp, Dịch vụ thay dầu, Dịch vụ cân bánh","1409 Huỳnh Tấn Phát, Phú Mỹ, Quận 7, Hồ Chí Minh 72900, Việt Nam",+84 933 329 588,http://lopxehaitrieu.vn/,10.7143767,106.7374536,4.9,560,,Đang mở cửa · Đóng cửa vào 18:30,Đang mở cửa · Đóng cửa vào 18:30,07:00–18:30,ChIJ2Q1NKkoldTERviFVZNGwT4g,/g/11jn2qbp4n,0x3175254a2a4d0dd9:0x884fb0d1645521be,9822263725696295358,False,,hai trieu lop xe va bao duong nhanh q7,1409 huynh tan phat phu my quan 7 ho chi minh 72900 viet nam,False,False,False
quan 7,Phước Tiến,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"18 Đ. Phú Thuận, Tân Phú, Quận 7, Hồ Chí Minh, Việt Nam",+84 906 782 221,,10.7304943,106.730694,3.9,8,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJb_7JcNsldTERmRmUDwzGT9Y,/g/11tsxryqj2,0x317525db70c9fe6f:0xd64fc60c0f941999,15442779402379991449,True,,phuoc tien,18 phu thuan tan phu quan 7 ho chi minh viet nam,False,False,False
quan 7,Trung Tâm Chăm Sóc Xe Minh Phát,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"Nguyễn Hữu Thọ, Tân Hưng, Quận 7, Hồ Chí Minh 700000, Việt Nam",+84 937 331 118,,10.7436318,106.7015874,4.2,15,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,07:00–19:00,ChIJDbbGtm0vdTERVHUBjRDwqJ8,/g/11t5f4704j,0x31752f6db6c6b60d:0x9fa8f0108d017554,11504709201993758036,False,,trung tam cham soc xe minh phat,nguyen huu tho tan hung quan 7 ho chi minh 700000 viet nam,False,False,False
quan 7,Tiệm Rửa Xe Minh,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"14A Đường Mai Văn Vĩnh, Phường Tân Quy, Quận 7, Thành Phố Hồ Chí Minh, Việt Nam",+84 28 3771 3884,,10.7443025,106.7136705,0.0,0,,Đang mở cửa,Đang mở cửa,,ChIJr8dQmoIvdTERb_fqAvIaZ4Y,/g/11r9rjypt,0x31752f829a50c7af:0x86671af202eaf76f,9684739150416901999,True,,tiem rua xe minh,14a uong mai van vinh phuong tan quy quan 7 thanh pho ho chi minh viet nam,False,False,False
quan 7,AUTOLINK VN Car Care Center,Bãi rửa xe ô tô,car_wash,"car_wash, auto_glass_repair_service, auto_insurance_agency, auto_painting, car_repair, vehicle_wrapping_service, window_tinting_service","Bãi rửa xe ô tô, Dịch vụ sửa chữa kính ô tô, Địa lý bảo hiểm ô tô, Sơn ô tô, Cửa hàng bảo trì và sửa chữ ô tô, Dịch vụ dán xe, Dịch vụ dán kính màu cho cửa sổ","164 Lê Văn Lương, Tân Hưng, Quận 7, Hồ Chí Minh 72912, Việt Nam",+84 832 250 688,https://autolinkvietnam.com.vn/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,10.7475777,106.7045788,5.0,98,,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,08:00–17:30,ChIJV2CDWUsvdTERoCmtcUrUmaE,/g/11wjl57fr4,0x31752f4b59836057:0xa199d44a71ad29a0,11644571727742970272,False,True,autolink vn car care center,164 le van luong tan hung quan 7 ho chi minh 72912 viet nam,False,False,False
quan 7,Rửa Xe 37,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"QP25+2WF, 37 Bế Văn Cấm, Tân Kiểng, Quận 7, Hồ Chí Minh, Việt Nam",+84 903 815 841,,10.7501565,106.709768,5.0,3,,Đang mở cửa,Đang mở cửa,,ChIJSUcHOncvdTERA8WKVaoaJLs,/g/11ft89qtck,0x31752f773a074749:0xbb241aaa558ac503,13484932503136027907,True,,rua xe 37,qp25 2wf 37 be van cam tan kieng quan 7 ho chi minh viet nam,False,False,False
quan 7,BTWO Detailing - Dịch vụ chăm sóc xe,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"1353 Huỳnh Tấn Phát, Phú Thuận, Quận 7, Hồ Chí Minh, Việt Nam",+84 797 663 669,https://www.facebook.com/Btwodetailing.q7,10.7161824,106.7370138,4.7,35,,Đang mở cửa · Đóng cửa vào 17:00,Đang mở cửa · Đóng cửa vào 17:00,07:30–17:00,ChIJb5Uen0QldTERBdvoB9UKu_s,/g/11pq8f8hsl,0x317525449f1e956f:0xfbbb0ad507e8db05,18139103834241817349,False,,btwo detailing dich vu cham soc xe,1353 huynh tan phat phu thuan quan 7 ho chi minh viet nam,False,False,False
quan 7,Vietnam Car Care,Bãi rửa xe ô tô,car_wash,"car_wash, car_repair, car_detailing_service, training_center, window_tinting_service","Bãi rửa xe ô tô, Cửa hàng bảo trì và sửa chữ ô tô, Dịch vụ dán hoa văn xe ô tô, Trung tâm đào tạo, Dịch vụ dán kính màu cho cửa sổ","1A Đ. Phú Thuận, Phú Thuận, Quận 7, Hồ Chí Minh 70000, Việt Nam",+84 911 811 247,https://vietnamcarcare.com/,10.7315563,106.7390514,4.9,256,,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,08:00–17:30,ChIJM_K8-IAvdTERWPZHJr-V6bM,/g/11c4bmqspw,0x31752f80f8bcf233:0xb3e995bf2647f658,12964057650576225880,False,True,vietnam car care,1a phu thuan phu thuan quan 7 ho chi minh 70000 viet nam,False,False,False
quan 7,Rửa xe Dũng,Tiệm rửa xe hai bánh,bike_wash,"bike_wash, oil_change_service","Tiệm rửa xe hai bánh, Dịch vụ thay dầu","355/13 Lê Văn Lương, Tân Quy, Quận 7, Hồ Chí Minh 100000, Việt Nam",+84 933 814 794,,10.7412088,106.7044293,4.3,28,,Đang mở cửa · Đóng cửa vào 18:30,Đang mở cửa · Đóng cửa vào 18:30,07:30–18:30,ChIJ43d1wJ4vdTERu3jbn2HEmZ4,/g/11c1qb56fw,0x31752f9ec07577e3:0x9e99c4619fdb78bb,11428381453002176699,True,,rua xe dung,355 13 le van luong tan quy quan 7 ho chi minh 100000 viet nam,False,False,False
quan 7,RỬA XE TỰ ĐỘNG 234,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"234 Đ. Lâm Văn Bền, Bình Thuận, Quận 7, Hồ Chí Minh, Việt Nam",+84 902 618 031,,10.7385067,106.7159463,2.3,19,,Đang mở cửa · Đóng cửa vào 20:00,Đang mở cửa · Đóng cửa vào 20:00,08:00–20:00,ChIJSdvP5fcvdTERZ_7FusXBSeg,/g/11wbtd52wl,0x31752ff7e5cfdb49:0xe849c1c5bac5fe67,16738122545085415015,False,,rua xe tu ong 234,234 lam van ben binh thuan quan 7 ho chi minh viet nam,False,False,False
quan 8,Tiệm rửa xe Cô Phượng - Quận 8,Bãi rửa xe ô tô,car_wash,"car_wash, motorcycle_shop","Bãi rửa xe ô tô, Cửa hàng xe máy","Đ. 192/Số 2 Đ. Phạm Đức Sơn, Phú Định, Quận 8, Hồ Chí Minh 70000, Việt Nam",+84 818 615 638,,10.7233924,106.6227296,0.0,0,,Đang mở cửa · Đóng cửa vào 19:30,Đang mở cửa · Đóng cửa vào 19:30,06:30–19:30,ChIJMYjxmhAtdTERuu3zfssAmLg,/g/11k588bjqt,0x31752d109af18831:0xb89800cb7ef3edba,13301382373447036346,False,,tiem rua xe co phuong quan 8,192 so 2 pham uc son phu inh quan 8 ho chi minh 70000 viet nam,False,False,False
quan 8,Tiệm Rửa Xe 415,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"415 Đ. Bình Đông, Phường Xóm Củi, Quận 8, Hồ Chí Minh, Việt Nam",+84 28 3950 0270,,10.7473148,106.6580278,3.7,61,,,,,ChIJv7nemWYudTERASBX3GEc6Ts,/g/1hc1vt8qt,0x31752e6699deb9bf:0x3be91c61dc572001,4317012924445433857,True,,tiem rua xe 415,415 binh ong phuong xom cui quan 8 ho chi minh viet nam,False,False,False
quan 8,Ánh Dương Detailing,Bãi rửa xe ô tô,car_wash,"car_wash, auto_painting, car_service","Bãi rửa xe ô tô, Sơn ô tô, Dịch vụ ô tô riêng","2B Đường Hoàng Kim Giao, Phường 5, Quận 8, Hồ Chí Minh 700000, Việt Nam",+84 902 780 090,https://anhduongdetailing.vn/,10.737952,106.669702,4.8,110,,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,07:30–17:30,ChIJLXbu5dIvdTER7g8ZL14rluM,/g/11fhy279fz,0x31752fd2e5ee762d:0xe3962b5e2f190fee,16399342776633331694,False,,anh duong detailing,2b uong hoang kim giao phuong 5 quan 8 ho chi minh 700000 viet nam,False,False,False
quan 8,Rua Xe 63,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"67 Dường Đào Cam Mộc, Phường 4, Quận 8, Hồ Chí Minh, Việt Nam",+84 909 538 839,,10.742711,106.672642,4.6,22,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,06:00–19:00,ChIJQasFZlQudTERUnY-pRaF33E,/g/11b7_0378f,0x31752e546605ab41:0x71df8516a53e7652,8205423378400441938,True,,rua xe 63,67 duong ao cam moc phuong 4 quan 8 ho chi minh viet nam,False,False,False
quan 8,Rửa Xe Ô tô Trường Thịnh,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"172/39 An Dương Vương, Phú Định, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",+84 932 068 019,,10.7267801,106.6215719,5.0,7,,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,07:30–17:30,ChIJ70oyHhwtdTERaXQdSE8D-b4,/g/11t0wbqh8t,0x31752d1c1e324aef:0xbef9034f481d7469,13761033775454450793,False,,rua xe o to truong thinh,172 39 an duong vuong phu inh quan 8 thanh pho ho chi minh viet nam,False,False,False
quan 8,Bãi Giữ Xe Ô Tô - Rửa Xe 2574 Bình An,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"2574 Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam",+84 983 782 785,http://safecare.vn/,10.72727,106.6375,4.4,5,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJvczLLHMudTERpJO_6uVwAaw,/g/11fxxxz9jg,0x31752e732ccbccbd:0xac0170e5eabf93a4,12394311782288561060,True,,bai giu xe o to rua xe 2574 binh an,2574 pham the hien phuong 7 quan 8 ho chi minh viet nam,False,False,False
quan 8,Rửa Xe 20,Tiệm rửa xe hai bánh,bike_wash,bike_wash,Tiệm rửa xe hai bánh,"20 Đ. Số 1, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam",,,10.7352018,106.6543561,4.4,10,,Đang mở cửa · Đóng cửa vào 20:00,Đang mở cửa · Đóng cửa vào 20:00,06:00–20:00,ChIJcdWx_y8vdTERmWnQ3Z1fsHI,/g/11ns5j05qp,0x31752f2fffb1d571:0x72b05f9dddd06999,8264210447860787609,True,,rua xe 20,20 so 1 phuong 6 quan 8 ho chi minh viet nam,False,False,False
quan 8,"Rửa xe, Thay nhớt Trí 48",Bãi rửa xe ô tô,car_wash,"car_wash, motorcycle_repair_shop","Bãi rửa xe ô tô, Cửa hàng sửa chữa xe máy","48 Dạ Nam, Phường 2, Quận 8, Hồ Chí Minh, Việt Nam",,,10.7491494,106.6854838,3.7,27,,Đang mở cửa · Đóng cửa vào 19:00,Đang mở cửa · Đóng cửa vào 19:00,06:00–19:00,ChIJcUA7eZcvdTERegYfkM6PQMg,/g/11jb6mklsr,0x31752f97793b4071:0xc8408fce901f067a,14429691323439056506,False,,rua xe thay nhot tri 48,48 da nam phuong 2 quan 8 ho chi minh viet nam,False,False,False
quan 8,Rửa xe Khiêm Khải,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"63 Đ. Thanh Loan, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam",,,10.7383144,106.6673333,4.0,6,,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJe6mdgWYvdTERBPBrRWm4bRg,/g/11khkbyb58,0x31752f66819da97b:0x186db869456bf004,1760265791647510532,True,,rua xe khiem khai,63 thanh loan phuong 5 quan 8 ho chi minh viet nam,False,False,False
quan 8,Tiệm Rửa Xe Hùng,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"251 Đường Âu Dương Lân, Phường 2, Quận 8, Thành Phố Hồ Chí Minh, Việt Nam",+84 28 3851 7595,,10.7414582,106.6854675,0.0,0,,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,07:00–18:00,ChIJIbDX1qgvdTERBMqlZCjsw84,/g/11r8qq6pc,0x31752fa8d6d7b021:0xcec3ec2864a5ca04,14899011650503166468,True,,tiem rua xe hung,251 uong au duong lan phuong 2 quan 8 thanh pho ho chi minh viet nam,False,False,False
quan 8,Rửa & Chăm sóc xe Wash-Up,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"13 Phạm Nhữ Tăng, Bình Hưng, Quận 8, Hồ Chí Minh 700000, Việt Nam",+84 964 179 213,,10.729919,106.6772326,3.2,5,,Đang mở cửa · Đóng cửa vào 23:30,Đang mở cửa · Đóng cửa vào 23:30,07:00–23:30,ChIJa5lGNvUvdTER-PeYRduiz1A,/g/11h8v1ygc7,0x31752ff53646996b:0x50cfa2db4598f7f8,5823051905862531064,False,,rua cham soc xe wash up,13 pham nhu tang binh hung quan 8 ho chi minh 700000 viet nam,False,False,False
quan 8,Phát Rửa Xe - Sửa Xe,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"1914 Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam",,,10.7363359,106.6484577,5.0,2,,Đang mở cửa,Đang mở cửa,,ChIJVRABlWgudTER_alEeJRJeOA,/g/11f8bslw3_,0x31752e6895011055:0xe07849947844a9fd,16174758963722889725,True,,phat rua xe sua xe,1914 pham the hien phuong 6 quan 8 ho chi minh viet nam,False,False,False
