query_id,merchant_id,slot_id,search_event_id,user_id,session_id,merchant_name,slot_time,slot_end_time,slot_position_if_available,slot_event_count,slot_shown_count,slot_selected_count,slot_selected,slot_shown,query_source,search_timestamp,weekday,hour_of_day,is_weekend,require_open_now,min_rating,radius_km,max_corridor_km,has_destination,rating,review_count_source,is_open_now_proxy,rating_score,review_volume_score,trust_score,open_score,service_richness_score,base_rank_score,service_exterior_wash,service_interior_cleaning,service_detailing,service_ceramic,service_ev_safe,service_fast_lane,service_car_supported,service_motorbike_supported,merchant_rank_position,merchant_final_rank_score,distance_km,detour_proxy,route_distance_proxy,click_event_count,was_clicked_for_query,booking_event_count,was_booked_for_query,search_mode,slot_hour,slot_minute,slot_hour_bucket,lead_time_hours,slot_is_same_day,slot_is_next_day,slot_is_weekend,slot_is_business_hour,slot_is_evening,slot_is_morning,short_lead_time_flag,medium_lead_time_flag,long_lead_time_flag,high_trust_evening_flag,open_and_top_ranked_flag,nearby_query_flag,route_query_flag,require_open_now_missing,require_open_now_filled,min_rating_missing,min_rating_filled,radius_km_missing,radius_km_filled,max_corridor_km_missing,max_corridor_km_filled,rating_missing,rating_filled,review_count_source_missing,review_count_source_filled,is_open_now_proxy_missing,is_open_now_proxy_filled,rating_score_missing,rating_score_filled,review_volume_score_missing,review_volume_score_filled,trust_score_missing,trust_score_filled,open_score_missing,open_score_filled,service_richness_score_missing,service_richness_score_filled,base_rank_score_missing,base_rank_score_filled,slot_hour_missing,slot_hour_filled,slot_minute_missing,slot_minute_filled,lead_time_hours_missing,lead_time_hours_filled,slot_position_if_available_missing,slot_position_if_available_filled,merchant_rank_position_missing,merchant_rank_position_filled,merchant_final_rank_score_missing,merchant_final_rank_score_filled,distance_km_missing,distance_km_filled,detour_proxy_missing,detour_proxy_filled,route_distance_proxy_missing,route_distance_proxy_filled
nearby_q_005,ChIJy7RnTAAvdTERuHa74kwoWG0,ChIJy7RnTAAvdTERuHa74kwoWG0_slot_1,search_evt_0005,user_005,session_005_01,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",2026-03-23 09:00:00+00:00,2026-03-23 09:45:00+00:00,1,2,1,1,1,1,synthetic_nearby_seeded,2026-03-22 09:28:00+00:00,6,9,1,1.0,3.5,6.0,,0,4.4,26,1.0,0.88,0.478097,0.607334,1.0,0.25,0.585205,1,0,0,0,0,0,1,0,8,0.640643,1.1811527050480053,,,1,1,1,1,nearby,9,0,morning,23.533333333333335,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,0,3.5,0,6.0,1,3.0,0,4.4,0,26,0,1.0,0,0.88,0,0.478097,0,0.607334,0,1.0,0,0.25,0,0.585205,0,9,0,0,0,23.533333333333335,0,1,0,8,0,0.640643,0,1.1811527050480053,1,0.0,1,1.4971536153517306
nearby_q_005,ChIJy7RnTAAvdTERuHa74kwoWG0,ChIJy7RnTAAvdTERuHa74kwoWG0_slot_2,search_evt_0005,user_005,session_005_01,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",2026-03-23 11:00:00+00:00,2026-03-23 11:45:00+00:00,2,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:28:00+00:00,6,9,1,1.0,3.5,6.0,,0,4.4,26,1.0,0.88,0.478097,0.607334,1.0,0.25,0.585205,1,0,0,0,0,0,1,0,8,0.640643,1.1811527050480053,,,1,1,1,1,nearby,11,0,midday,25.533333333333335,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,0,3.5,0,6.0,1,3.0,0,4.4,0,26,0,1.0,0,0.88,0,0.478097,0,0.607334,0,1.0,0,0.25,0,0.585205,0,11,0,0,0,25.533333333333335,0,2,0,8,0,0.640643,0,1.1811527050480053,1,0.0,1,1.4971536153517306
nearby_q_005,ChIJy7RnTAAvdTERuHa74kwoWG0,ChIJy7RnTAAvdTERuHa74kwoWG0_slot_3,search_evt_0005,user_005,session_005_01,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",2026-03-23 14:00:00+00:00,2026-03-23 14:45:00+00:00,3,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:28:00+00:00,6,9,1,1.0,3.5,6.0,,0,4.4,26,1.0,0.88,0.478097,0.607334,1.0,0.25,0.585205,1,0,0,0,0,0,1,0,8,0.640643,1.1811527050480053,,,1,1,1,1,nearby,14,0,midday,28.533333333333335,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1.0,0,3.5,0,6.0,1,3.0,0,4.4,0,26,0,1.0,0,0.88,0,0.478097,0,0.607334,0,1.0,0,0.25,0,0.585205,0,14,0,0,0,28.533333333333335,0,3,0,8,0,0.640643,0,1.1811527050480053,1,0.0,1,1.4971536153517306
nearby_q_005,ChIJz-Ha0L0udTERtKlii4wCgYY,ChIJz-Ha0L0udTERtKlii4wCgYY_slot_1,search_evt_0005,user_005,session_005_01,Rửa Xe 427,2026-03-23 09:00:00+00:00,2026-03-23 09:45:00+00:00,1,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:28:00+00:00,6,9,1,1.0,3.5,6.0,,0,5.0,1,1.0,1.0,0.100549,0.535192,1.0,0.25,0.545864,1,0,0,0,0,0,1,0,48,0.501404,3.2086355792588965,,,1,1,1,1,nearby,9,0,morning,23.533333333333335,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,0,3.5,0,6.0,1,3.0,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.25,0,0.545864,0,9,0,0,0,23.533333333333335,0,1,0,48,0,0.501404,0,3.2086355792588965,1,0.0,1,1.4971536153517306
nearby_q_005,ChIJz-Ha0L0udTERtKlii4wCgYY,ChIJz-Ha0L0udTERtKlii4wCgYY_slot_2,search_evt_0005,user_005,session_005_01,Rửa Xe 427,2026-03-23 11:00:00+00:00,2026-03-23 11:45:00+00:00,2,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:28:00+00:00,6,9,1,1.0,3.5,6.0,,0,5.0,1,1.0,1.0,0.100549,0.535192,1.0,0.25,0.545864,1,0,0,0,0,0,1,0,48,0.501404,3.2086355792588965,,,1,1,1,1,nearby,11,0,midday,25.533333333333335,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1.0,0,3.5,0,6.0,1,3.0,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.25,0,0.545864,0,11,0,0,0,25.533333333333335,0,2,0,48,0,0.501404,0,3.2086355792588965,1,0.0,1,1.4971536153517306
nearby_q_005,ChIJz-Ha0L0udTERtKlii4wCgYY,ChIJz-Ha0L0udTERtKlii4wCgYY_slot_3,search_evt_0005,user_005,session_005_01,Rửa Xe 427,2026-03-23 14:00:00+00:00,2026-03-23 14:45:00+00:00,3,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:28:00+00:00,6,9,1,1.0,3.5,6.0,,0,5.0,1,1.0,1.0,0.100549,0.535192,1.0,0.25,0.545864,1,0,0,0,0,0,1,0,48,0.501404,3.2086355792588965,,,1,1,1,1,nearby,14,0,midday,28.533333333333335,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1.0,0,3.5,0,6.0,1,3.0,0,5.0,0,1,0,1.0,0,1.0,0,0.100549,0,0.535192,0,1.0,0,0.25,0,0.545864,0,14,0,0,0,28.533333333333335,0,3,0,48,0,0.501404,0,3.2086355792588965,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJL48FotcpdTEREQrDaq63f5Q,ChIJL48FotcpdTEREQrDaq63f5Q_slot_1,search_evt_0007,user_007,session_007_01,Nội thất ôtô Sài Thành,2026-03-23 09:00:00+00:00,2026-03-23 09:45:00+00:00,1,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,5.0,1,0.0,1.0,0.100549,0.535192,0.0,0.375,0.370864,1,1,0,0,0,0,1,0,1,0.519271,1.0517602130688422,,,1,1,0,0,nearby,9,0,morning,23.3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,5.0,0,1,0,0.0,0,1.0,0,0.100549,0,0.535192,0,0.0,0,0.375,0,0.370864,0,9,0,0,0,23.3,0,1,0,1,0,0.519271,0,1.0517602130688422,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJL48FotcpdTEREQrDaq63f5Q,ChIJL48FotcpdTEREQrDaq63f5Q_slot_2,search_evt_0007,user_007,session_007_01,Nội thất ôtô Sài Thành,2026-03-23 11:00:00+00:00,2026-03-23 11:45:00+00:00,2,2,1,1,1,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,5.0,1,0.0,1.0,0.100549,0.535192,0.0,0.375,0.370864,1,1,0,0,0,0,1,0,1,0.519271,1.0517602130688422,,,1,1,0,0,nearby,11,0,midday,25.3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,5.0,0,1,0,0.0,0,1.0,0,0.100549,0,0.535192,0,0.0,0,0.375,0,0.370864,0,11,0,0,0,25.3,0,2,0,1,0,0.519271,0,1.0517602130688422,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJL48FotcpdTEREQrDaq63f5Q,ChIJL48FotcpdTEREQrDaq63f5Q_slot_3,search_evt_0007,user_007,session_007_01,Nội thất ôtô Sài Thành,2026-03-23 14:00:00+00:00,2026-03-23 14:45:00+00:00,3,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,5.0,1,0.0,1.0,0.100549,0.535192,0.0,0.375,0.370864,1,1,0,0,0,0,1,0,1,0.519271,1.0517602130688422,,,1,1,0,0,nearby,14,0,midday,28.3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,5.0,0,1,0,0.0,0,1.0,0,0.100549,0,0.535192,0,0.0,0,0.375,0,0.370864,0,14,0,0,0,28.3,0,3,0,1,0,0.519271,0,1.0517602130688422,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJndqxqskrdTERUv8TK3yNMA0,ChIJndqxqskrdTERUv8TK3yNMA0_slot_1,search_evt_0007,user_007,session_007_01,Rửa xe Thương Đoàn,2026-03-25 09:00:00+00:00,2026-03-25 09:45:00+00:00,1,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,3.7,3,0.0,0.74,0.201097,0.440384,0.0,0.25,0.332228,1,0,0,0,0,0,1,0,2,0.362959,2.882432412468754,,,1,1,0,0,nearby,9,0,morning,71.3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,3.7,0,3,0,0.0,0,0.74,0,0.201097,0,0.440384,0,0.0,0,0.25,0,0.332228,0,9,0,0,0,71.3,0,1,0,2,0,0.362959,0,2.882432412468754,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJndqxqskrdTERUv8TK3yNMA0,ChIJndqxqskrdTERUv8TK3yNMA0_slot_2,search_evt_0007,user_007,session_007_01,Rửa xe Thương Đoàn,2026-03-25 11:00:00+00:00,2026-03-25 11:45:00+00:00,2,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,3.7,3,0.0,0.74,0.201097,0.440384,0.0,0.25,0.332228,1,0,0,0,0,0,1,0,2,0.362959,2.882432412468754,,,1,1,0,0,nearby,11,0,midday,73.3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,3.7,0,3,0,0.0,0,0.74,0,0.201097,0,0.440384,0,0.0,0,0.25,0,0.332228,0,11,0,0,0,73.3,0,2,0,2,0,0.362959,0,2.882432412468754,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJndqxqskrdTERUv8TK3yNMA0,ChIJndqxqskrdTERUv8TK3yNMA0_slot_3,search_evt_0007,user_007,session_007_01,Rửa xe Thương Đoàn,2026-03-25 14:00:00+00:00,2026-03-25 14:45:00+00:00,3,2,1,1,1,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,3.7,3,0.0,0.74,0.201097,0.440384,0.0,0.25,0.332228,1,0,0,0,0,0,1,0,2,0.362959,2.882432412468754,,,1,1,0,0,nearby,14,0,midday,76.3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,3.7,0,3,0,0.0,0,0.74,0,0.201097,0,0.440384,0,0.0,0,0.25,0,0.332228,0,14,0,0,0,76.3,0,3,0,2,0,0.362959,0,2.882432412468754,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJvxjCZQArdTERbx0gfTlKUB8,ChIJvxjCZQArdTERbx0gfTlKUB8_slot_1,search_evt_0007,user_007,session_007_01,Tiệm Rửa Xe ÔTÔ & Xe Máy Dũng Hoàng,2026-03-25 09:00:00+00:00,2026-03-25 09:45:00+00:00,1,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,5.0,1,0.0,1.0,0.100549,0.535192,0.0,0.375,0.370864,1,0,0,0,0,0,1,1,3,0.359478,3.1062361316716003,,,1,1,0,0,nearby,9,0,morning,71.3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,5.0,0,1,0,0.0,0,1.0,0,0.100549,0,0.535192,0,0.0,0,0.375,0,0.370864,0,9,0,0,0,71.3,0,1,0,3,0,0.359478,0,3.1062361316716003,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJvxjCZQArdTERbx0gfTlKUB8,ChIJvxjCZQArdTERbx0gfTlKUB8_slot_2,search_evt_0007,user_007,session_007_01,Tiệm Rửa Xe ÔTÔ & Xe Máy Dũng Hoàng,2026-03-25 11:00:00+00:00,2026-03-25 11:45:00+00:00,2,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,5.0,1,0.0,1.0,0.100549,0.535192,0.0,0.375,0.370864,1,0,0,0,0,0,1,1,3,0.359478,3.1062361316716003,,,1,1,0,0,nearby,11,0,midday,73.3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,5.0,0,1,0,0.0,0,1.0,0,0.100549,0,0.535192,0,0.0,0,0.375,0,0.370864,0,11,0,0,0,73.3,0,2,0,3,0,0.359478,0,3.1062361316716003,1,0.0,1,1.4971536153517306
nearby_q_007,ChIJvxjCZQArdTERbx0gfTlKUB8,ChIJvxjCZQArdTERbx0gfTlKUB8_slot_3,search_evt_0007,user_007,session_007_01,Tiệm Rửa Xe ÔTÔ & Xe Máy Dũng Hoàng,2026-03-25 14:00:00+00:00,2026-03-25 14:45:00+00:00,3,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:42:00+00:00,6,9,1,0.0,2.5,4.5,,0,5.0,1,0.0,1.0,0.100549,0.535192,0.0,0.375,0.370864,1,0,0,0,0,0,1,1,3,0.359478,3.1062361316716003,,,1,1,0,0,nearby,14,0,midday,76.3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0,2.5,0,4.5,1,3.0,0,5.0,0,1,0,0.0,0,1.0,0,0.100549,0,0.535192,0,0.0,0,0.375,0,0.370864,0,14,0,0,0,76.3,0,3,0,3,0,0.359478,0,3.1062361316716003,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJaS06HOMpdTERYF3alhmcRWg,ChIJaS06HOMpdTERYF3alhmcRWg_slot_1,search_evt_0009,user_009,session_009_01,2N Detailing Car,2026-03-23 09:00:00+00:00,2026-03-23 09:45:00+00:00,1,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.6,34,1.0,0.92,0.515742,0.64051,1.0,0.375,0.681017,1,0,1,0,0,0,1,0,8,0.47915,6.1595111314601265,,,1,1,1,1,nearby,9,0,morning,23.066666666666666,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.6,0,34,0,1.0,0,0.92,0,0.515742,0,0.64051,0,1.0,0,0.375,0,0.681017,0,9,0,0,0,23.066666666666666,0,1,0,8,0,0.47915,0,6.1595111314601265,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJaS06HOMpdTERYF3alhmcRWg,ChIJaS06HOMpdTERYF3alhmcRWg_slot_2,search_evt_0009,user_009,session_009_01,2N Detailing Car,2026-03-23 11:00:00+00:00,2026-03-23 11:45:00+00:00,2,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.6,34,1.0,0.92,0.515742,0.64051,1.0,0.375,0.681017,1,0,1,0,0,0,1,0,8,0.47915,6.1595111314601265,,,1,1,1,1,nearby,11,0,midday,25.066666666666666,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.6,0,34,0,1.0,0,0.92,0,0.515742,0,0.64051,0,1.0,0,0.375,0,0.681017,0,11,0,0,0,25.066666666666666,0,2,0,8,0,0.47915,0,6.1595111314601265,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJaS06HOMpdTERYF3alhmcRWg,ChIJaS06HOMpdTERYF3alhmcRWg_slot_3,search_evt_0009,user_009,session_009_01,2N Detailing Car,2026-03-23 14:00:00+00:00,2026-03-23 14:45:00+00:00,3,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.6,34,1.0,0.92,0.515742,0.64051,1.0,0.375,0.681017,1,0,1,0,0,0,1,0,8,0.47915,6.1595111314601265,,,1,1,1,1,nearby,14,0,midday,28.066666666666666,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.6,0,34,0,1.0,0,0.92,0,0.515742,0,0.64051,0,1.0,0,0.375,0,0.681017,0,14,0,0,0,28.066666666666666,0,3,0,8,0,0.47915,0,6.1595111314601265,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJb5Uen0QldTERBdvoB9UKu_s,ChIJb5Uen0QldTERBdvoB9UKu_s_slot_1,search_evt_0009,user_009,session_009_01,BTWO Detailing - Dịch vụ chăm sóc xe,2026-03-25 09:00:00+00:00,2026-03-25 09:45:00+00:00,1,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.7,35,1.0,0.94,0.519828,0.65194,1.0,0.375,0.688364,1,0,1,0,0,0,1,0,4,0.7446,0.9615439458059568,,,1,1,0,0,nearby,9,0,morning,71.06666666666666,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.7,0,35,0,1.0,0,0.94,0,0.519828,0,0.65194,0,1.0,0,0.375,0,0.688364,0,9,0,0,0,71.06666666666666,0,1,0,4,0,0.7446,0,0.9615439458059568,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJb5Uen0QldTERBdvoB9UKu_s,ChIJb5Uen0QldTERBdvoB9UKu_s_slot_2,search_evt_0009,user_009,session_009_01,BTWO Detailing - Dịch vụ chăm sóc xe,2026-03-25 11:00:00+00:00,2026-03-25 11:45:00+00:00,2,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.7,35,1.0,0.94,0.519828,0.65194,1.0,0.375,0.688364,1,0,1,0,0,0,1,0,4,0.7446,0.9615439458059568,,,1,1,0,0,nearby,11,0,midday,73.06666666666666,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.7,0,35,0,1.0,0,0.94,0,0.519828,0,0.65194,0,1.0,0,0.375,0,0.688364,0,11,0,0,0,73.06666666666666,0,2,0,4,0,0.7446,0,0.9615439458059568,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJb5Uen0QldTERBdvoB9UKu_s,ChIJb5Uen0QldTERBdvoB9UKu_s_slot_3,search_evt_0009,user_009,session_009_01,BTWO Detailing - Dịch vụ chăm sóc xe,2026-03-25 14:00:00+00:00,2026-03-25 14:45:00+00:00,3,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.7,35,1.0,0.94,0.519828,0.65194,1.0,0.375,0.688364,1,0,1,0,0,0,1,0,4,0.7446,0.9615439458059568,,,1,1,0,0,nearby,14,0,midday,76.06666666666666,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.7,0,35,0,1.0,0,0.94,0,0.519828,0,0.65194,0,1.0,0,0.375,0,0.688364,0,14,0,0,0,76.06666666666666,0,3,0,4,0,0.7446,0,0.9615439458059568,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJnYEfIYcvdTERyn-385Cj0go,ChIJnYEfIYcvdTERyn-385Cj0go_slot_1,search_evt_0009,user_009,session_009_01,"Thanh An Autocare - Vỏ Lốp, Cứu Hộ Ô Tô Chăm Sóc Xe Quận 7",2026-03-24 09:00:00+00:00,2026-03-24 09:45:00+00:00,1,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.9,521,1.0,0.98,0.907743,0.95771,1.0,0.375,0.849357,1,0,1,0,0,0,1,0,2,0.766139,2.0781348643808233,,,1,1,0,0,nearby,9,0,morning,47.06666666666667,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.9,0,521,0,1.0,0,0.98,0,0.907743,0,0.95771,0,1.0,0,0.375,0,0.849357,0,9,0,0,0,47.06666666666667,0,1,0,2,0,0.766139,0,2.0781348643808233,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJnYEfIYcvdTERyn-385Cj0go,ChIJnYEfIYcvdTERyn-385Cj0go_slot_2,search_evt_0009,user_009,session_009_01,"Thanh An Autocare - Vỏ Lốp, Cứu Hộ Ô Tô Chăm Sóc Xe Quận 7",2026-03-24 11:00:00+00:00,2026-03-24 11:45:00+00:00,2,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.9,521,1.0,0.98,0.907743,0.95771,1.0,0.375,0.849357,1,0,1,0,0,0,1,0,2,0.766139,2.0781348643808233,,,1,1,0,0,nearby,11,0,midday,49.06666666666667,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.9,0,521,0,1.0,0,0.98,0,0.907743,0,0.95771,0,1.0,0,0.375,0,0.849357,0,11,0,0,0,49.06666666666667,0,2,0,2,0,0.766139,0,2.0781348643808233,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJnYEfIYcvdTERyn-385Cj0go,ChIJnYEfIYcvdTERyn-385Cj0go_slot_3,search_evt_0009,user_009,session_009_01,"Thanh An Autocare - Vỏ Lốp, Cứu Hộ Ô Tô Chăm Sóc Xe Quận 7",2026-03-24 14:00:00+00:00,2026-03-24 14:45:00+00:00,3,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.9,521,1.0,0.98,0.907743,0.95771,1.0,0.375,0.849357,1,0,1,0,0,0,1,0,2,0.766139,2.0781348643808233,,,1,1,0,0,nearby,14,0,midday,52.06666666666667,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.9,0,521,0,1.0,0,0.98,0,0.907743,0,0.95771,0,1.0,0,0.375,0,0.849357,0,14,0,0,0,52.06666666666667,0,3,0,2,0,0.766139,0,2.0781348643808233,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJzw1c3nMvdTERQ-_es7qw718,ChIJzw1c3nMvdTERQ-_es7qw718_slot_1,search_evt_0009,user_009,session_009_01,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,2026-03-25 09:00:00+00:00,2026-03-25 09:45:00+00:00,1,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.7,52,1.0,0.94,0.575934,0.671577,1.0,0.5,0.725006,1,0,1,0,0,1,1,0,6,0.581492,4.62518653961134,,,1,1,0,0,nearby,9,0,morning,71.06666666666666,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.7,0,52,0,1.0,0,0.94,0,0.575934,0,0.671577,0,1.0,0,0.5,0,0.725006,0,9,0,0,0,71.06666666666666,0,1,0,6,0,0.581492,0,4.62518653961134,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJzw1c3nMvdTERQ-_es7qw718,ChIJzw1c3nMvdTERQ-_es7qw718_slot_2,search_evt_0009,user_009,session_009_01,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,2026-03-25 11:00:00+00:00,2026-03-25 11:45:00+00:00,2,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.7,52,1.0,0.94,0.575934,0.671577,1.0,0.5,0.725006,1,0,1,0,0,1,1,0,6,0.581492,4.62518653961134,,,1,1,0,0,nearby,11,0,midday,73.06666666666666,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.7,0,52,0,1.0,0,0.94,0,0.575934,0,0.671577,0,1.0,0,0.5,0,0.725006,0,11,0,0,0,73.06666666666666,0,2,0,6,0,0.581492,0,4.62518653961134,1,0.0,1,1.4971536153517306
nearby_q_009,ChIJzw1c3nMvdTERQ-_es7qw718,ChIJzw1c3nMvdTERQ-_es7qw718_slot_3,search_evt_0009,user_009,session_009_01,RỬA XE CẦU NÂNG-THAY NHỚT HƯNG PHÁT 24h/7-CHĂM SÓC XE AUTO CAR,2026-03-25 14:00:00+00:00,2026-03-25 14:45:00+00:00,3,1,1,0,0,1,synthetic_nearby_seeded,2026-03-22 09:56:00+00:00,6,9,1,,3.8,7.0,,0,4.7,52,1.0,0.94,0.575934,0.671577,1.0,0.5,0.725006,1,0,1,0,0,1,1,0,6,0.581492,4.62518653961134,,,1,1,0,0,nearby,14,0,midday,76.06666666666666,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,0,3.8,0,7.0,1,3.0,0,4.7,0,52,0,1.0,0,0.94,0,0.575934,0,0.671577,0,1.0,0,0.5,0,0.725006,0,14,0,0,0,76.06666666666666,0,3,0,6,0,0.581492,0,4.62518653961134,1,0.0,1,1.4971536153517306
