record_key,district,page_start,page_position,position,title,type,type_id,type_ids,types,address,phone,website,latitude,longitude,rating,reviews,price,open_state,hours,friday_hours,place_id,provider_id,data_id,data_cid,place_link,reviews_link,photos_link,thumbnail,serpapi_thumbnail,unclaimed_listing,service_options_on_site,query,local_results_state,search_id,google_maps_url,json_endpoint,hl,gl,operating_hours_json,service_options_json,raw_place_json,crawl_date
ChIJsVkt-KstdTERJRNTjAS1Kng,tan phu,0,11,11,Rửa Xe Bình Long,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"421 Đ. Thạch Lam, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",N/A,N/A,"10,7798092","106,620859","4,7",6,N/A,Đang mở cửa,Đang mở cửa,N/A,ChIJsVkt-KstdTERJRNTjAS1Kng,/g/11r79s_15n,0x31752dabf82d59b1:0x782ab5048c531325,8658932264711951141,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJsVkt-KstdTERJRNTjAS1Kng,https://serpapi.com/search.json?data_id=0x31752dabf82d59b1%3A0x782ab5048c531325&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752dabf82d59b1%3A0x782ab5048c531325&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4Nlr3CkHJTAYbJpJTHNx8aQnODu0CMoqnUARc0lvZIKTbCUICb_mexJWt__QPKqPkwBuUkAMaYt33PNfZQaiWAgnQEZSrnW69pXLb6SjijjJKGV49NmvNny76i64_bgP9JM6C=w122-h92-k-no,https://serpapi.com/images/url/XBrvdnicBcFLcoIwAADQE0UsMGlxxkWadoqhRFA-lQ1DmDR8EyRB7AE9hLfpe89HY8ykd5Y1NM5GKCUGvmg-10oaLs2mVqMlJg1qDbSF_AytfHbpMDu490mCLoxMJPHp_a2K5fFj2eJQXWWKTvV2uBWHIGE4PWBWjvxOclOWcRRco359X9IehdXFOE5Ef4u4anMkZPxZnGeZQ2_6-Wbw3LVdR4KvzPXoeKPy7xW20C2ZiDwSQrxfX2wbNJ4NeiDVP_ckRIQ,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96f550cc4da56825deb,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/y1WMVonBLegJ8JpJ4H97kQ/69bdf96f550cc4da56825deb.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ5WuTUBgrdTERtF8COGP7HMk,tan phu,0,12,12,Shitek Auto Detailing Tân Phú,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"414/11b Đ. Tân Kỳ Tân Quý, Phường, Tân Phú, Hồ Chí Minh 700000, Việt Nam",+84 777 803 717,N/A,"10,8003365","106,6181286","4,4",9,N/A,Đang mở cửa · Đóng cửa vào 17:30,Đang mở cửa · Đóng cửa vào 17:30,08:00–17:30,ChIJ5WuTUBgrdTERtF8COGP7HMk,/g/11t8l1sryy,0x31752b1850936be5:0xc91cfb6338025fb4,14491734104531427252,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ5WuTUBgrdTERtF8COGP7HMk,https://serpapi.com/search.json?data_id=0x31752b1850936be5%3A0xc91cfb6338025fb4&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752b1850936be5%3A0xc91cfb6338025fb4&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMDFbCP-K10_kCdB8q0W9ZRNdbkELJ8kUWpO8vbwTDHj9HmMJNE9_pFNEhCM8QtXIzUvdQ7GZWVf434xaxV1EREw38EkltP3nmay-zPGz8S5QQB4DxMSFbkljZgbWSq2BxSBpN=w122-h92-k-no,https://serpapi.com/images/url/S0KvyXicBcHbEkJAAADQL9rk0rSa6SGsdCESGi_GIqbFbu0W-b8-or_pnN-3EYLxlSS1jTqrKa3b6sWrZ0F7UfViVtBOqhkHBQdc2jjxZqioa9nY9MFBnmfELA34mCd6evZKTNBxD0mUsBN84-FiOXfd6dy9h_SM2R5qTBcG4rqboncZLLdpEt80VRvzMZbRGQ0qRKQVvtp3-QdM_naC4SIIDM0a3dDGpL2nNU7Ch2KMocG89SArCmh0BRDQ0z9Ag0NJ,FALSE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96f550cc4da56825deb,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/y1WMVonBLegJ8JpJ4H97kQ/69bdf96f550cc4da56825deb.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ66UxaAAvdTERT6KFeeD4-So,tan phu,0,14,14,Rửa xe Ô tô Tự động 24/7,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"314 Đ. Lũy Bán Bích, Hòa Thạnh, Tân Phú, Hồ Chí Minh, Việt Nam",+84 767 003 555,https://www.facebook.com/carpla.tanphu.hcm/,"10,774264","106,6330803",0,0,N/A,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJ66UxaAAvdTERT6KFeeD4-So,/g/11z3lkg7l8,0x31752f006831a5eb:0x2af9f8e07985a24f,3096779861789090383,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ66UxaAAvdTERT6KFeeD4-So,https://serpapi.com/search.json?data_id=0x31752f006831a5eb%3A0x2af9f8e07985a24f&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752f006831a5eb%3A0x2af9f8e07985a24f&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2RwiE06soAiw-8hdtQeBWZdfsTJoCHFWlxRcod8BdWpCiS_KXy0qMn-um2CQEysndyto5SdlB_Sq-anSM7FIKkynxDdongNdSTp7XnkdTM43ONUJlW99CNb0CsSxfdwot1HgtdXHwvFo=w121-h92-k-no,https://serpapi.com/images/url/riXIO3icBcHdboIwFADgJ6r8uE1ZsgvoJEwDi5YN4o1xnFoI9Zy61hXecS-wt9n3_f32zhn7HAS6Xy4UkdLybuV3R-gkukVH10AZyzrLbJAWn6mXJj74YRM-WUoHz9Y9uL3MmiNcbL0lXuSNng4dwTqDxvBBnHbtHN5KZPdrzPeb2SLMjh4F6OwkbuyMolzlb7txxukVCFUFojarFkeoy4fle_Wx1U2S8Oor5FZMF_DkokI5aAv_k9OLj-KI9UnMRob0D2IuSMg,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96f550cc4da56825deb,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/y1WMVonBLegJ8JpJ4H97kQ/69bdf96f550cc4da56825deb.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJlyvZpuQrdTERgPYy_5tbByM,tan phu,0,16,16,Tiệm Rửa Xe - Thay Nhớt Ô Tô,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"106 Đỗ Nhuận, Sơn Kỳ, Tân Phú, Hồ Chí Minh, Việt Nam",+84 938 444 660,N/A,"10,8052548","106,6229089",5,2,N/A,Đang mở cửa,Đang mở cửa,N/A,ChIJlyvZpuQrdTERgPYy_5tbByM,/g/11ll_jxmt6,0x31752be4a6d92b97:0x23075b9bff32f680,2524086841724040832,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJlyvZpuQrdTERgPYy_5tbByM,https://serpapi.com/search.json?data_id=0x31752be4a6d92b97%3A0x23075b9bff32f680&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752be4a6d92b97%3A0x23075b9bff32f680&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_7xpIyy37-qpmzfsag_2Q6n8eqb9qOXIrK_kFLe2-qXRaIcXmrF9LU087pqQh5l6nvL9XuI2iXM-cBMyHVvY2TG8SnrgWgS8bKYvGVBzKRZ5ruhPU4fWqI9nRpOh2NjHw78v3hg=w80-h106-k-no,https://serpapi.com/images/url/BjoJhHicBcFLjoIwAADQE1WwKBSTWehCaUAdccTqhmhTWxX65SNecM7gbXzv8y-aRruZ51UiGHGleMVaxyxVsmGyGVFVe1w7QB1w3jwp5j3TZfTSeBiCCBhdv2_uwku4CyVi5hqbLcE2LZ_LjEFgSH7BlNR2GWcHH0Xa7MS0CmWXxaTF8E7WgC7WQ1J0J_i3Qntp-ZHv0TU9dati8U7z89S24vcwuR0NjmWutwJuHkkfoS4Q_KdHPhBjPwRPINUXphJFlw,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96f550cc4da56825deb,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/y1WMVonBLegJ8JpJ4H97kQ/69bdf96f550cc4da56825deb.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJaRNnpqUpdTERc_-eo8TslVY,tan phu,0,17,17,Prime Shine Detailing - Rửa Xe Ô Tô Tân Bình- Giữ Xe 24/24,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"RJ5W+X57, Tân Bình, Hồ Chí Minh, Việt Nam",+84 909 859 826,N/A,"10,8099375","106,6454375","4,9",44,N/A,Đang mở cửa · Đóng cửa vào 23:30,Đang mở cửa · Đóng cửa vào 23:30,07:00–23:30,ChIJaRNnpqUpdTERc_-eo8TslVY,/g/11yp3l73kt,0x317529a5a6671369:0x5695ecc4a39eff73,6239153188094541683,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJaRNnpqUpdTERc_-eo8TslVY,https://serpapi.com/search.json?data_id=0x317529a5a6671369%3A0x5695ecc4a39eff73&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x317529a5a6671369%3A0x5695ecc4a39eff73&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepScUGad95_g7Xy5JEA1q55UDbzU-RUzBJMUrfiBvsYfwB34N1cpRWGz00BKCMqqcQJMAQOJLVqmQPfTIaA90_10dKW0CCTNpsv9-G1XCehJ9r0sZYfsq-NUaboCOLtbujQ00fCr-FDTQc=w122-h92-k-no,https://serpapi.com/images/url/qNcvIHicBcHvcoIgAADwJyLB5u3Y3T4gbTZKG036sy-dEmitBITy8hn3Anub_X5_v20I1r9E0aWdThpjmou6edVL0wXVhYk016ixHkgPfETmGzIo-yVFVh1xcmied4-EvRHkkkTM6lGAtRhTloten9K73-shnT4VSNr1NhshTBc0d05ylhO-YsuNu_JPXX5UBMMDgsfFFlJaFtbfMcjQjqqW4R767732DhSiqg1dLUN9O3MINe3B-6zk8nVAcQxaHIMf0Jl_MU9FEw,FALSE,TRUE,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96f550cc4da56825deb,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/y1WMVonBLegJ8JpJ4H97kQ/69bdf96f550cc4da56825deb.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJsUb44OErdTERLZRoEGZHttc,tan phu,0,19,19,Rửa xe tự động Tiến Bộ,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"RJ6H+7H4, Tây Thạnh, Tân Phú, Hồ Chí Minh, Việt Nam",N/A,N/A,"10,8106426","106,6289388",5,1,N/A,Đang mở cửa,Đang mở cửa,N/A,ChIJsUb44OErdTERLZRoEGZHttc,/g/11cp5jdrbc,0x31752be1e0f846b1:0xd7b647661068942d,15543689667603371053,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJsUb44OErdTERLZRoEGZHttc,https://serpapi.com/search.json?data_id=0x31752be1e0f846b1%3A0xd7b647661068942d&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752be1e0f846b1%3A0xd7b647661068942d&engine=google_maps_photos&hl=vi,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qV-UpE3BA_zAqzPYhZfyJw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=248.64143&pitch=0&thumbfov=100,https://serpapi.com/images/url/6imBRHicHc1fDoIgHADg2_Am4J81a2NNt1566qW2enGICGwoP4UkPU3X6ja1LvB9n7cOAfyBEB9mKcNiZATzktYnwLFyTlnJwXgs3ECWlAT9HNqRG3sEPjrTsemWXOGU11WzVdN2uetHv54jEm0jrJFjYF7yWWis4k-cXYcVeBRZSZFm-wytPLKsKPGuSIscgQlCM4r-S-8WllL6BYxHOcw,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96f550cc4da56825deb,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/y1WMVonBLegJ8JpJ4H97kQ/69bdf96f550cc4da56825deb.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ71DAuAEsdTERTkng6PCOjp8,tan phu,0,20,20,RỬA XE CƯỜNG,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"49A Tân Hương, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam",+84 907 087 087,N/A,"10,78942","106,6275876","3,1",20,N/A,Đang mở cửa · Đóng cửa vào 20:30,Đang mở cửa · Đóng cửa vào 20:30,06:00–20:30,ChIJ71DAuAEsdTERTkng6PCOjp8,/g/1hc21v603,0x31752c01b8c050ef:0x9f8e8ef0e8e0494e,11497284064073763150,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ71DAuAEsdTERTkng6PCOjp8,https://serpapi.com/search.json?data_id=0x31752c01b8c050ef%3A0x9f8e8ef0e8e0494e&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752c01b8c050ef%3A0x9f8e8ef0e8e0494e&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsbMjTJ3f50H3IgIaAE0x6LCb2qbpHUy7yiEl7KkCePnlw5uA_ac8OnGurqCsvrXatryD6ojFh1X588LrgPVTlzSsEufcrBy1oRnO4w19Ngys0J9kKVKNKdHu7pA9B-OdAZkFbDQ=w189-h92-k-no,https://serpapi.com/images/url/kHQ0XHicBcFBcoIwFADQE0VAipDOdBERi2JFrWWcbjoQY1DSBPKT0nhBz9Db9L2_R2tMD8-eJ9pwwpXigllgmippmDQTqr493gOigMAjeUVGNkDzdjuuw0vk5-GKr2qS-b-zTdpMh6bPP1zsrpmIiy5lOynGyJKvmialfLV6SOFHn2qj3WKmbss2OEVJstF8Vx3F_R0ye6F67gJ1kOXTGOAtd-CvcVdUxbY45zbuCZ6j8kw-u2Wz2L-MQYJRi6eoQ1L9A4zhRYM,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96f550cc4da56825deb,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/y1WMVonBLegJ8JpJ4H97kQ/69bdf96f550cc4da56825deb.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJgSi0jeArdTERVfVaVYFHD1I,tan phu,20,1,21,Tiệm Rửa Xe 33,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"33 Lưu Chí Hiếu, Tây Thạnh, Tân Phú, Hồ Chí Minh, Việt Nam",N/A,N/A,"10,814089","106,6256562",5,2,N/A,Đang mở cửa,Đang mở cửa,N/A,ChIJgSi0jeArdTERVfVaVYFHD1I,/g/11fxzlmxwn,0x31752be08db42881:0x520f4781555af555,5913023456569128277,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJgSi0jeArdTERVfVaVYFHD1I,https://serpapi.com/search.json?data_id=0x31752be08db42881%3A0x520f4781555af555&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752be08db42881%3A0x520f4781555af555&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8HvhdOIsiBL6anmSfjaWYq6SlT2Rhebu3Y4uZPSp9wRr6ECDmPXmj46N9LiEFkviIjqL_c3pE4YFKnrrm5-OHln6qZqhCgqZi2vF1UhYKUNLJlUNk1Pa2WKBdE6RUU5YQHUoS=w80-h106-k-no,https://serpapi.com/images/url/uEi_03icBcFZcoIwAADQEwVkMYOd6YcLDBYGEUxt-HEopgTIQhKWE_YQ3sb3Xv90mkbzYduMelYrZcvIbIhupJiImKxGcrsdDWgMMPY-_t6vRAfxQp-Xs-kOKawFL__6-o4VLNnNLSj5nT3sz1Vejru10DA8nnj-w3sfZru0C6Nh6c69Sh-NN4Y-jhKhNd-CS8wEVJWix1ZVnbtEDqI4QVn6xVA2OHnt3pPDM4QFQlt8jZEsP9dgA6izgWAAQr4BDkFEdw,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96fa68855beabc1eca5,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/OJyxbhrsliku6DXcfgJxag/69bdf96fa68855beabc1eca5.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJY8lsYOMrdTERMK1y_tV4cFc,tan phu,20,4,24,Rửa xe Tý,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"11 Lê Đình Thám, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam",+84 902 835 064,N/A,"10,7972045","106,6205348",4,4,N/A,N/A,N/A,N/A,ChIJY8lsYOMrdTERMK1y_tV4cFc,/g/11t6wsc379,0x31752be3606cc963:0x577078d5fe72ad30,6300668739183619376,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJY8lsYOMrdTERMK1y_tV4cFc,https://serpapi.com/search.json?data_id=0x31752be3606cc963%3A0x577078d5fe72ad30&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752be3606cc963%3A0x577078d5fe72ad30&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8mOnOGCmg2KZ1PIAXvdhcMSE8t32dLZ9QubDGrMkwbzzaIZRLBxWk8mUSaXERj42kFqvgbh7eAoq79bZtMnw0DZZiSYHUMFgBwzV3LEbqH0aA0UtfbQlFiUezK7Yha2aDrOjs-A=w122-h92-k-no,https://serpapi.com/images/url/KuLnwHicBcFtDoIgAADQE5GGbWpbPyg1WzorZx_8AyMoFVIomhfsDN2m935fYcxTzx2nFd6EK8Vb9tJsqJU0TJpJrTqHPzWoNdAOSo_IMhV0hSzWq47DLZ7uNuj8voo6L-PAePCa4XD_otF6yBtLx5Fs8CFbfk5N0FUlOceHxww2Sf_mVPgMqd4PKTa5tG6E8b28pFWe8KUdj14W0z51CXIrc6P7NrlXbNz6F0EgiYbioQFa2CmEQIQQNECqP4CURZA,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96fa68855beabc1eca5,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/OJyxbhrsliku6DXcfgJxag/69bdf96fa68855beabc1eca5.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ8fZM-OwvdTER_f1tQEM9__I,tan phu,20,7,27,Rửa xe Ô Tô - Xe Máy Kiết Lân,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"683A Âu Cơ, Tân Thành, Tân Phú, Hồ Chí Minh 700000, Việt Nam",+84 937 343 767,N/A,"10,7890123","106,6400448","4,8",9,N/A,Đang mở cửa · Đóng cửa vào 18:00,Đang mở cửa · Đóng cửa vào 18:00,06:30–18:00,ChIJ8fZM-OwvdTER_f1tQEM9__I,/g/11pw6y22b_,0x31752fecf84cf6f1:0xf2ff3d43406dfdfd,17509781235292831229,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ8fZM-OwvdTER_f1tQEM9__I,https://serpapi.com/search.json?data_id=0x31752fecf84cf6f1%3A0xf2ff3d43406dfdfd&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752fecf84cf6f1%3A0xf2ff3d43406dfdfd&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRA1XjxT8XrgOOGOWyJLxZa2dD5Bi5kBNXlLvlPldoPw57VRKIZ86rLtxh44aXRhuzoIdRMI9QENndy_blR19mpvsEAATLg75X79SdHrCNPlUnmUb4Ai7g3isGQqrJvs2Us_OM=w122-h92-k-no,https://serpapi.com/images/url/Bp47vXicBcFRboIwGADgE1VChSEmPtTNKA4Bq7jGF6OUtMzSsv4VcPfbIbzNvu_1J53rYO55Sk4nwhih6gfUtjLa1dpNKtN6ogNUAQKPbE5kqDtKfPY9HmfMijxf51_PbTqer5h_hMsmvC8zptJeFYqbYgijE_1MzrM3m7pRBsGVUfn4NQmnuyTerzLNn5ebon7cdj2sCDmmIgpZFB_4xr5nhSp1W94C0kRi2sB6_2O3PeASLvluMfgYIxljdEfa_APwTUTb,FALSE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96fa68855beabc1eca5,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/OJyxbhrsliku6DXcfgJxag/69bdf96fa68855beabc1eca5.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJSc-2EWYpdTER86cfOB3XWws,tan phu,20,9,29,Rửa xe máy,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"1649 Hẻm 16 Lê Trọng Tấn, Tây Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",N/A,N/A,"10,8058786","106,6320878","3,5",22,N/A,N/A,N/A,N/A,ChIJSc-2EWYpdTER86cfOB3XWws,/g/11ns375574,0x3175296611b6cf49:0xb5bd71d381fa7f3,818484277793499123,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJSc-2EWYpdTER86cfOB3XWws,https://serpapi.com/search.json?data_id=0x3175296611b6cf49%3A0xb5bd71d381fa7f3&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x3175296611b6cf49%3A0xb5bd71d381fa7f3&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8fLsqkgAxpZjopVg5VWW-OOvsddIKSSsn4ibZcgmYnAN4XPHkfke4SLa6IY8LdPnE08uXbWgbiP_77c-kwpmIc7tgjkPKAs6MIxbsHpn67iV_BFEzTOIi_j96Qoa0aZGcBOD7Rg=w80-h106-k-no,https://serpapi.com/images/url/96AOuXicBcHRToMwFADQL-rAiC2a-NDFbTRDQTGw8UKgdBfoaDtvJ4s_6Df4N57z9zt47_ApCM7D_QqshbO6ovqS1nhl_EraOQCHRCLBgCclX9QlPqV40cBvrp6sK-GhrCqSZd_Y92JfFGiisaslzEfD36JDnuiTVlGRtlQc47TPzSaMr4eugm7MG8Yk0YubhWQeJp3vOdJXceswcYaysWzW283PZybGZnqk77YN23on19kL-4DnJQ7JcBdSoomx__IhRgk,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96fa68855beabc1eca5,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/OJyxbhrsliku6DXcfgJxag/69bdf96fa68855beabc1eca5.json,vi,vn,,,,2026-03-21T01:50:47.193Z
ChIJ19PwuJ0udTERUBh9phz0coc,tan phu,20,11,31,Rửa Xe Trung Bảo,Bãi rửa xe ô tô,car_wash,car_wash,Bãi rửa xe ô tô,"4 Lương Thế Vinh, Tân Thới Hoà, Tân Phú, Hồ Chí Minh, Việt Nam",N/A,N/A,"10,7642344","106,6311322","3,8",37,N/A,Mở cả ngày,Mở cả ngày,Mở cửa cả ngày,ChIJ19PwuJ0udTERUBh9phz0coc,/g/11df7p928k,0x31752e9db8f0d3d7:0x8772f41ca67d1850,9760131746354763856,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=vi&place_id=ChIJ19PwuJ0udTERUBh9phz0coc,https://serpapi.com/search.json?data_id=0x31752e9db8f0d3d7%3A0x8772f41ca67d1850&engine=google_maps_reviews&hl=vi,https://serpapi.com/search.json?data_id=0x31752e9db8f0d3d7%3A0x8772f41ca67d1850&engine=google_maps_photos&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerK4wAN17ugLwNZO5qmSvu8kSQUoK7xz_SJdv76wtRjDW5_Yv6xArUH9pHDuf8_aUsHiHxQEbsyU-aOLq4CQhzngu6-B6hRyZfsvGUkvP1pGEyH3CFBDVCi0Cstp0jZnVtVkH-s=w122-h92-k-no,https://serpapi.com/images/url/eOHiiXicBcHdboIwGADQJ6oICuiSXSA4m2l0SMoiNwQZtoq2la8_wPv5EL7Nznm_mFISPhznzmYTKgS9NxqarhZcNVxNavFwqARUAwInwnlkm247t9HeDTXd2X1x8J-PzOhFm6VEbMN-LLPvPxMGVh1vya9fnkzQRx3BS4kTfVmUFQF8xX26PsNAUHXYPedxykZOdYBWATsOxQXMhrTmx5Wb9YBn8dcqyePrNAYlp7eC5ypvMYJP63oeYksPtYiLfzSdRX0,TRUE,,rua xe oto tan phu ho chi minh,Results for exact spelling,69bdf96fa68855beabc1eca5,https://www.google.com/maps/search/rua+xe+oto+tan+phu+ho+chi+minh//?hl=vi&gl=vn,https://serpapi.com/searches/OJyxbhrsliku6DXcfgJxag/69bdf96fa68855beabc1eca5.json,vi,vn,,,,2026-03-21T01:50:47.193Z
